,University_Name,geometry.location.lat,geometry.location.lng,Academic_Year,Current_Training_Center_Name_En,Number_of_Trainees,Center_longitude,Center_latitude
3823,Taif University,21.4322895,40.4969016,2016,King Fahd General Hospital in Jeddah,1,39.192505,21.485811
3824,Taif University,21.4322895,40.4969016,2016,King Khalid University Hospital in Riyadh,1,46.675296,24.713552
3825,Taif University,21.4322895,40.4969016,2016,King Saud Medical City in Riyadh,1,46.675296,24.713552
3826,Taif University,21.4322895,40.4969016,2016,Maternity and Pediatric Hospital in Buraidah,1,43.981812,26.359231
3827,Taif University,21.4322895,40.4969016,2016,Rehabilitation Healthcare Center for Armed Forces in Taif,1,40.424819,21.284078
3828,Taif University,21.4322895,40.4969016,2016,Royal Commission Medical Center in Jubail,1,49.568742,26.959771
3829,Taif University,21.4322895,40.4969016,2016,The program of the Ministry of Health in Makkah Al-Mukarramah,1,39.857912,21.389082
3830,Taif University,21.4322895,40.4969016,2016,The program of the Ministry of Health in Taif ,1,40.424819,21.284078
3831,University Of Tabuk,28.3941074,36.4767731,2017,King Salman Hospital for North West Armed Forces in Tabuk,48,36.566191,28.383508
3832,University Of Tabuk,28.3941074,36.4767731,2018,King Salman Hospital for North West Armed Forces in Tabuk,46,36.566191,28.383508
3833,University Of Tabuk,28.3941074,36.4767731,2019,King Salman Hospital for North West Armed Forces in Tabuk,45,36.566191,28.383508
3834,University Of Tabuk,28.3941074,36.4767731,2020,King Salman Hospital for North West Armed Forces in Tabuk,33,36.566191,28.383508
3835,University Of Tabuk,28.3941074,36.4767731,2016,King Salman Hospital for North West Armed Forces in Tabuk,20,36.566191,28.383508
3836,University Of Tabuk,28.3941074,36.4767731,2021,King Salman Hospital for North West Armed Forces in Tabuk,11,36.566191,28.383508
3837,University Of Tabuk,28.3941074,36.4767731,2017,King Abdulaziz Medical City for National Guard in Riyadh,8,46.675296,24.713552
3838,University Of Tabuk,28.3941074,36.4767731,2017,Prince Sultan Military Medical City in Riyadh,8,46.675296,24.713552
3839,University Of Tabuk,28.3941074,36.4767731,2018,Prince Sultan Military Medical City in Riyadh,8,46.675296,24.713552
3840,University Of Tabuk,28.3941074,36.4767731,2018,King Abdulaziz Medical City for National Guard in Riyadh,8,46.675296,24.713552
3841,University Of Tabuk,28.3941074,36.4767731,2017,King Faisal Specialist Hospital and Research Center in Riyadh,7,46.675296,24.713552
3842,University Of Tabuk,28.3941074,36.4767731,2022,King Abdulaziz Medical City for National Guard in Riyadh,6,46.675296,24.713552
3843,University Of Tabuk,28.3941074,36.4767731,2018,King Faisal Specialist Hospital and Research Center in Riyadh,6,46.675296,24.713552
3844,University Of Tabuk,28.3941074,36.4767731,2019,Prince Sultan Military Medical City in Riyadh,6,46.675296,24.713552
3845,University Of Tabuk,28.3941074,36.4767731,2018,King Faisal Specialist Hospital and Research Center in Jeddah,5,39.192505,21.485811
3846,University Of Tabuk,28.3941074,36.4767731,2017,King Faisal Specialist Hospital and Research Center in Jeddah,5,39.192505,21.485811
3847,University Of Tabuk,28.3941074,36.4767731,2020,King Abdulaziz Medical City for National Guard in Riyadh,5,46.675296,24.713552
3848,University Of Tabuk,28.3941074,36.4767731,2019,King Abdulaziz Medical City for National Guard in Riyadh,5,46.675296,24.713552
3849,University Of Tabuk,28.3941074,36.4767731,2019,King Faisal Specialist Hospital and Research Center in Riyadh,5,46.675296,24.713552
3850,University Of Tabuk,28.3941074,36.4767731,2016,King Abdulaziz Medical City for National Guard in Riyadh,5,46.675296,24.713552
3851,University Of Tabuk,28.3941074,36.4767731,2016,Prince Sultan Military Medical City in Riyadh,5,46.675296,24.713552
3852,University Of Tabuk,28.3941074,36.4767731,2016,King Faisal Specialist Hospital and Research Center in Jeddah,4,39.192505,21.485811
3853,University Of Tabuk,28.3941074,36.4767731,2020,Prince Sultan Military Medical City in Riyadh,4,46.675296,24.713552
3854,University Of Tabuk,28.3941074,36.4767731,2016,King Faisal Specialist Hospital and Research Center in Riyadh,4,46.675296,24.713552
3855,University Of Tabuk,28.3941074,36.4767731,2019,King Faisal Specialist Hospital and Research Center in Jeddah,4,39.192505,21.485811
3856,University Of Tabuk,28.3941074,36.4767731,2022,King Faisal Specialist Hospital and Research Center in Riyadh,4,46.675296,24.713552
3857,University Of Tabuk,28.3941074,36.4767731,2019,Medical City of King Saud University in Riyadh,3,46.675296,24.713552
3858,University Of Tabuk,28.3941074,36.4767731,2019,JointProgram for Family Medicine in Madinah,3,39.569184,24.524654
3859,University Of Tabuk,28.3941074,36.4767731,2016,King Fahad Medical City in Riyadh,3,46.675296,24.713552
3860,University Of Tabuk,28.3941074,36.4767731,2019,Maternity and Children Hospital in Medina,3,39.569184,24.524654
3861,University Of Tabuk,28.3941074,36.4767731,2019,King Fahad Medical City in Riyadh,3,46.675296,24.713552
3862,University Of Tabuk,28.3941074,36.4767731,2017,Medical City of King Saud University in Riyadh,3,46.675296,24.713552
3863,University Of Tabuk,28.3941074,36.4767731,2017,Maternity and Children Hospital in Medina,3,39.569184,24.524654
3864,University Of Tabuk,28.3941074,36.4767731,2017,King Fahad Medical City in Riyadh,3,46.675296,24.713552
3865,University Of Tabuk,28.3941074,36.4767731,2021,King Abdulaziz Medical City for National Guard in Riyadh,3,46.675296,24.713552
3866,University Of Tabuk,28.3941074,36.4767731,2022,Medical City of King Saud University in Riyadh,3,46.675296,24.713552
3867,University Of Tabuk,28.3941074,36.4767731,2017,JointProgram for Family Medicine in Madinah,3,39.569184,24.524654
3868,University Of Tabuk,28.3941074,36.4767731,2018,Maternity and Children Hospital in Medina,3,39.569184,24.524654
3869,University Of Tabuk,28.3941074,36.4767731,2018,Medical City of King Saud University in Riyadh,3,46.675296,24.713552
3870,University Of Tabuk,28.3941074,36.4767731,2020,King Faisal Specialist Hospital and Research Center in Riyadh,3,46.675296,24.713552
3871,University Of Tabuk,28.3941074,36.4767731,2020,Maternity and Children Hospital in Medina,3,39.569184,24.524654
3872,University Of Tabuk,28.3941074,36.4767731,2020,King Faisal Specialist Hospital and Research Center in Jeddah,3,39.192505,21.485811
3873,University Of Tabuk,28.3941074,36.4767731,2018,JointProgram for Family Medicine in Madinah,3,39.569184,24.524654
3874,University Of Tabuk,28.3941074,36.4767731,2020,King Fahad Medical City in Riyadh,3,46.675296,24.713552
3875,University Of Tabuk,28.3941074,36.4767731,2018,King Fahad Medical City in Riyadh,3,46.675296,24.713552
3876,University Of Tabuk,28.3941074,36.4767731,2017,King Saud Medical City in Riyadh,2,46.675296,24.713552
3877,University Of Tabuk,28.3941074,36.4767731,2017,Armed Forces Hospital in Al-Hada in Taif,2,40.424819,21.284078
3878,University Of Tabuk,28.3941074,36.4767731,2018,King Saud Medical City in Riyadh,2,46.675296,24.713552
3879,University Of Tabuk,28.3941074,36.4767731,2017,Riyadh Second Health Cluster,2,46.675296,24.713552
3880,University Of Tabuk,28.3941074,36.4767731,2017,Security Forces Hospital in Riyadh,2,46.675296,24.713552
3881,University Of Tabuk,28.3941074,36.4767731,2018,Armed Forces Hospital in Al-Hada in Taif,2,40.424819,21.284078
3882,University Of Tabuk,28.3941074,36.4767731,2018,Riyadh Second Health Cluster,2,46.675296,24.713552
3883,University Of Tabuk,28.3941074,36.4767731,2018,Security Forces Hospital in Riyadh,2,46.675296,24.713552
3884,University Of Tabuk,28.3941074,36.4767731,2017,King Khalid Civil Hospital in Tabuk,2,36.566191,28.383508
3885,University Of Tabuk,28.3941074,36.4767731,2016,JointProgram for Family Medicine in Madinah,2,39.569184,24.524654
3886,University Of Tabuk,28.3941074,36.4767731,2019,Armed Forces Hospital in Al-Hada in Taif,2,40.424819,21.284078
3887,University Of Tabuk,28.3941074,36.4767731,2019,"Joint training program in the Western Region, Tabuk",2,36.566191,28.383508
3888,University Of Tabuk,28.3941074,36.4767731,2016,Medical City of King Saud University in Riyadh,2,46.675296,24.713552
3889,University Of Tabuk,28.3941074,36.4767731,2016,Security Forces Hospital in Riyadh,2,46.675296,24.713552
3890,University Of Tabuk,28.3941074,36.4767731,2019,Riyadh Second Health Cluster,2,46.675296,24.713552
3891,University Of Tabuk,28.3941074,36.4767731,2019,King Saud Medical City in Riyadh,2,46.675296,24.713552
3892,University Of Tabuk,28.3941074,36.4767731,2019,King Khalid Civil Hospital in Tabuk,2,36.566191,28.383508
3893,University Of Tabuk,28.3941074,36.4767731,2020,King Khalid Civil Hospital in Tabuk,2,36.566191,28.383508
3894,University Of Tabuk,28.3941074,36.4767731,2020,"Joint training program in the Western Region, Tabuk",2,36.566191,28.383508
3895,University Of Tabuk,28.3941074,36.4767731,2021,Prince Sultan Military Medical City in Riyadh,2,46.675296,24.713552
3896,University Of Tabuk,28.3941074,36.4767731,2021,Security Forces Hospital in Riyadh,2,46.675296,24.713552
3897,University Of Tabuk,28.3941074,36.4767731,2021,Maternity and Children Hospital in Medina,2,39.569184,24.524654
3898,University Of Tabuk,28.3941074,36.4767731,2021,"Joint training program in the Western Region, Tabuk",2,36.566191,28.383508
3899,University Of Tabuk,28.3941074,36.4767731,2021,King Khalid Civil Hospital in Tabuk,2,36.566191,28.383508
3900,University Of Tabuk,28.3941074,36.4767731,2022,King Saud Medical City in Riyadh,2,46.675296,24.713552
3901,University Of Tabuk,28.3941074,36.4767731,2022,Prince Sultan Military Medical City in Riyadh,2,46.675296,24.713552
3902,University Of Tabuk,28.3941074,36.4767731,2022,Riyadh Second Health Cluster,2,46.675296,24.713552
3903,University Of Tabuk,28.3941074,36.4767731,2022,Security Forces Hospital in Riyadh,2,46.675296,24.713552
3904,University Of Tabuk,28.3941074,36.4767731,2018,King Khalid Civil Hospital in Tabuk,1,36.566191,28.383508
3905,University Of Tabuk,28.3941074,36.4767731,2018,King Khalid University Hospital in Riyadh,1,46.675296,24.713552
3906,University Of Tabuk,28.3941074,36.4767731,2018,King Fahd Military Medical Complex in Dhahran,1,50.039302,26.236125
3907,University Of Tabuk,28.3941074,36.4767731,2018,Family Medicine Postgraduate Program in Tabuk,1,36.566191,28.383508
3908,University Of Tabuk,28.3941074,36.4767731,2022,King Faisal Specialist Hospital and Research Center in Jeddah,1,39.192505,21.485811
3909,University Of Tabuk,28.3941074,36.4767731,2018,King Abdulaziz University Hospital in Jeddah,1,39.192505,21.485811
3910,University Of Tabuk,28.3941074,36.4767731,2018,"Joint training program in the Western Region, Tabuk",1,36.566191,28.383508
3911,University Of Tabuk,28.3941074,36.4767731,2022,King Salman Hospital for North West Armed Forces in Tabuk,1,36.566191,28.383508
3912,University Of Tabuk,28.3941074,36.4767731,2022,Riyadh First Health Cluster,1,46.675296,24.713552
3913,University Of Tabuk,28.3941074,36.4767731,2022,Maternity and Children Hospital in Medina,1,39.569184,24.524654
3914,University Of Tabuk,28.3941074,36.4767731,2022,Armed Forces Hospital in Al-Hada in Taif,1,40.424819,21.284078
3915,University Of Tabuk,28.3941074,36.4767731,2018,Riyadh First Health Cluster,1,46.675296,24.713552
3916,University Of Tabuk,28.3941074,36.4767731,2018,Maternity and Pediatric Hospital in Buraidah,1,43.981812,26.359231
3917,University Of Tabuk,28.3941074,36.4767731,2018,Uhud General Hospital in Medina,1,39.569184,24.524654
3918,University Of Tabuk,28.3941074,36.4767731,2018,The program of the Ministry of Health Yanbu,1,38.155484,24.056528
3919,University Of Tabuk,28.3941074,36.4767731,2021,Family Medicine Postgraduate Program in Tabuk,1,36.566191,28.383508
